䇳,※［＃「竹かんむり／銭のつくり」、第4水準2-83-40］
䏰,※［＃「月＋忍」、第4水準2-85-34］
䑛,※［＃「祗」の「示」に代えて「舌」、第3水準1-90-58］
䑛,※［＃「舌＋低のつくり」、第3水準1-90-58］
䒾,※［＃「くさかんむり／衣」、第4水準2-86-18］
䔥,※［＃「くさかんむり／粛」、第4水準2-86-77］
䕃,※［＃「「蔭」の「陰のつくり」に代えて「人がしら／髟のへん」、第4水準2-86-78］
䕃,※［＃「蔭」の「陰のつくり」に代えて「人がしら／髟のへん」、第4水準2-86-78］
䖝,※［＃「丿／虫」、第3水準1-91-49］
䘏,※［＃「血＋おおざと」、第4水準2-88-4］
䘏,※［＃「衄のへん＋おおざと」、第4水準2-88-4］
䟽,※［＃「足へん＋流のつくり」、第4水準2-89-31］
䠖,※［＃「足へん＋咨」、第4水準2-89-41］
䠖,※［＃「足へん＋諮のつくり」、第4水準2-89-41］
䢵,※［＃「云＋おおざと」、第4水準2-90-7］
䬻,※［＃「飲のへん＋銭のつくり」、第4水準2-92-53］
䰗,※［＃「鬥＜亀」、第3水準1-94-30］
丏,※［＃「眄のつくり」、第4水準2-1-3］
丨,※［＃「十－一」、第3水準1-14-4］
丫,※［＃「Ｙ」に似た字、第4水準2-1-6］
丯,※［＃「挈－刀－手」、第3水準1-14-5］
丰,※［＃「三を貫いて縦棒、第3水準1-14-6］
丰,※［＃「耒－人」、第3水準1-14-6］
丰,※［＃「蚌のつくり」、第3水準1-14-6］
丰,※［＃「蚌－虫」、第3水準1-14-6］
乀,※［＃「乂－丿」、第4水準2-1-8］
么,※［＃「公の右上の欠けたもの」、第4水準2-1-10］
亍,※［＃「行のつくり」、第3水準1-14-7］
亹,※［＃「亠／興」の「具－目」に代えて「冖／且」、第4水準2-1-20］
亹,※［＃「亠／（「覺」の「爻」に代えて「同」、「見」に代えて「且」）、第4水準2-1-20］
亻,※［＃「にんべん」、第4水準2-1-21］
仐,※［＃「人がしら／十」、第4水準2-1-26］
仡,※［＃「にんべん＋乞」、第3水準1-14-8］
份,※［＃「※」は「にんべん＋分」、第3水準1-14-9、323-下22］
份,※［＃「※」は「にんべん＋分」、第3水準1-14-9、367-下9］
份,※［＃「にんべん＋分」、第3水準1-14-9］
份,※［＃「にんべん＋扮のつくり」、第3水準1-14-9］
仿,※［＃「にんべん＋方」、第3水準1-14-10］
伃,※［＃「にんべん＋予」、第3水準1-14-11、18-下-6］
伃,※［＃「にんべん＋予」、第3水準1-14-11］
伷,※［＃「にんべん＋由」、第4水準2-1-34］
佈,※［＃「にんべん＋布」、第3水準1-14-14］
佉,※［＃「にんべん＋去」、第3水準1-14-15］
佔,※［＃「にんべん＋占」、第4水準2-1-36］
佟,※［＃「にんべん＋（鼕－鼓）」、第3水準1-14-17］
你,※［＃「にんべん＋尓」、第3水準1-14-13］
你,※［＃「にんべん＋欠」の「人」に代えて「小」、第3水準1-14-13］
佪,※［＃「にんべん＋回」、第3水準1-14-18］
佺,※［＃「にんべん＋全」、第4水準2-1-41］
佽,※［＃「にんべん＋（咨－口）」、第4水準2-1-42］
佾,※［＃「にんべん＋（八がしら／月）」、第3水準1-14-20］
佾,※［＃「にんべん＋（八／月）」、読みは「いつ」、第3水準1-14-20］
侂,※［＃「にんべん＋（广＋托のつくり）」、第4水準2-1-43］
侔,※［＃「にんべん＋牟」、第3水準1-14-22］
侗,※［＃「にんべん＋同」、第3水準1-14-23］
俅,※［＃「にんべん＋求」、第4水準2-1-50］
俋,※［＃「にんべん＋邑」、第4水準2-1-51］
俏,※［＃「にんべん＋峭のつくり」、第4水準2-1-52］
俏,※［＃「にんべん＋悄のつくり」、第4水準2-1-52］
俏,※［＃「にんべん＋肖」、第4水準2-1-52］
倀,※［＃「にんべん＋長」、第4水準2-1-56］
倐,※［＃「※」は「條の左+灸」、第4水準2-1-57、202-6］
倐,※［＃「倏」の「犬」に代えて「火」、第4水準2-1-57］
倐,※［＃「倏の俗字（犬が火）」、第4水準2-1-57、127-下1］
倘,※［＃「にんべん＋尚」、第3水準1-14-30］
倘,※［＃「にんべん＋淌のつくり」、第3水準1-14-30］
倜,※［＃「にんべん＋周」、第4水準2-1-59］
倜,※［＃「にんべん＋蜩のつくり」、第4水準2-1-59］
倞,※［＃「にんべん＋京」、第4水準2-1-60］
倮,※［＃「にんべん＋果」、第3水準1-14-32］
倻,※［＃「にんべん＋耶」、第3水準1-14-34］
偁,※［＃「俘」の「子」に代えて「冉の４画目左右に突き出る」、第3水準1-14-35］
偎,※［＃「にんべん＋畏」、第4水準2-1-65］
偓,※［＃「にんべん＋屋」、第4水準2-1-66］
偪,※［＃「にんべん＋福のつくり」、第4水準2-1-70］
傒,※［＃「にんべん＋奚」、第4水準2-1-74］
傔,※［＃「にんべん＋慊のつくり」、第3水準1-14-36］
傕,※［＃「にんべん＋確のつくり」、第4水準2-1-76］
傖,※［＃「にんべん＋倉」、第4水準2-1-77］
傪,※［＃「にんべん＋參」、第4水準2-1-79］
傱,※［＃「にんべん＋從」、第4水準2-1-81］
僄,※［＃「にんべん＋票」、第4水準2-1-84］
僇,※［＃「にんべん＋繆のつくり」、第4水準2-1-85］
僎,※［＃「にんべん＋饌のつくり」、第4水準2-1-88］
僦,※［＃「※」は「にんべん」に「就」、第3水準1-14-40、43-6］
僦,※［＃「にんべん＋就」、第3水準1-14-40］
僩,※［＃「にんべん＋燗のつくり」、第4水準2-1-93］
儃,※［＃「にんべん＋亶」、第3水準1-14-43］
儆,※［＃「にんべん＋敬」、第3水準1-14-42］
儈,※［＃「にんべん＋會」、第4水準2-3-1］
儋,※［＃「にんべん＋擔のつくり」、第3水準1-14-44］
儋,※［＃「にんべん＋瞻－目」、第3水準1-14-44］
儗,※［＃「にんべん＋疑」、第4水準2-3-3］
儛,※［＃「にんべん＋舞」、第4水準2-3-4］
儞,※［＃「にんべん＋爾」、第3水準1-14-45］
儵,※［＃「條」の「木」に代えて「黨－尚」、第3水準1-14-46］
兕,※［＃「「凹／儿」」、第3水準1-14-49］
兕,※［＃「凹／儿」、第3水準1-14-49］
兗,※［＃「亠／兌」、第3水準1-14-50］
凞,※［＃「にすい＋熈」、第3水準1-14-55］
凞,※［＃「冫＋熈」、第3水準1-14-55］
凞,※［＃「熈」の「ノ」の左側に「冫」、第3水準1-14-55］
凞,※［＃「（冫＋熈－れんが）／れんが」、第3水準1-14-55］
凮,※［＃「凪」の「止」に代えて「百」、第3水準1-14-57］
凳,※［＃「登／几」、第4水準2-3-19］
凴,※［＃「※」は「にすい＋馬＋几」、第4水準2-3-20、172-2］
凴,※［＃「馮／几」、第4水準2-3-20］
刁,※［＃「刀」の「ノ」が横向き、第3水準1-14-58］
刁,※［＃「刀」の「丿」が横向き、第3水準1-14-58］
刓,※［＃「頑のへん＋りっとう」、第3水準1-14-60］
刕,※［＃「刀／（刀＋刀）」、第3水準1-14-61］
刖,※［＃「※」は「月＋りっとう」、第4水準2-3-23、55-5］
刖,※［＃「月＋りっとう」、第4水準2-3-23］
刖,※［＃「月＋りつとう」、第4水準2-3-23］
剉,※［＃「兀＋王」、第3水準1-14-62］
剉,※［＃「坐＋りっとう」、第3水準1-14-62、52-2］
剉,※［＃「坐＋りっとう」、第3水準1-14-62、55-3］
剉,※［＃「坐＋りっとう」、第3水準1-14-62］
剕,※［＃「非＋りっとう」、第4水準2-3-25］
剕,※［＃「（緋－糸）＋りっとう」、第4水準2-3-25］
剗,※［＃「戔＋りっとう」、第3水準1-14-63］
剗,※［＃「（戈／戈）＋りっとう」、第3水準1-14-63］
剜,※［＃「宛＋りっとう」、第4水準2-3-26］
剡,※［＃「炎＋りっとう」、第3水準1-14-64］
劂,※［＃「厥＋りっとう」、第4水準2-3-30］
劄,※［＃「答＋りっとう」、第4水準2-3-29］
劓,※［＃「鼻＋りっとう」、第3水準1-14-65］
劓,※［＃「鼻＋りつとう」、第3水準1-14-65］
劓,※［＃「鼾のへん＋りっとう」、第3水準1-14-65］
勑,※［＃「來＋力」、第4水準2-3-41］
勖,※［＃「瑁のつくり＋力」、第3水準1-14-70］
勛,※［＃「員＋力」、第3水準1-14-71］
勰,※［＃「協のつくり＋思」、第3水準1-14-73］
匀,※［＃「※」は「勹＋二」、第3水準1-14-75、113-9］
匀,※［＃「※」は「勹＋二」、第3水準1-14-75、34-3］
匀,※［＃「※」は「勹＋二」、第3水準1-14-75、61-2］
匀,※［＃「※」は「均のつくり」、読みは「にほ」、第3水準1-14-75、145-5］
匀,※［＃「※」は「均のつくり」、読みは「にほひ」、第3水準1-14-75、123-2］
匀,※［＃「※」は「均のつくり」、読みは「にほひ」、第3水準1-14-75、145-3］
匀,※［＃「均」のつくり、第3水準1-14-75］
匀,※［＃「均のつくり」、第3水準1-14-75］
匀,※［＃「均－土」、第3水準1-14-75］
匀,※［＃「均－土へん」、第3水準1-14-75］
匀,※［＃「鈞のつくり」、第3水準1-14-75］
匇,※［＃「※」は「つつみがまえ」＋「夕」、第3水準1-14-76、128-6］
匇,※［＃「※」は「つつみがまえ」＋「夕」、第3水準1-14-76、205-14］
匇,※［＃「※」は「つつみがまえ」＋「夕」、第3水準1-14-76、41-18］
匇,※［＃「※」は「つつみがまえ」＋「夕」、第3水準1-14-76、46-2］
匇,※［＃「※」は「つつみがまえ＋夕」、第3水準1-14-76、452-5］
匇,※［＃「※」は「勹」の中に「夕」、第3水準1-14-76、152-上-2］
匇,※［＃「※」は「勹」の中に「夕」、第3水準1-14-76、277-上-2］
匇,※［＃「つつみがまえ＋夕」、第3水準1-14-76］
匇,※［＃「つつみがまえ＋夕」、読みは「そう」、第3水準1-14-76、30-8］
