〻〻,※※［＃「※」は2字とも「二の字点」、第3水準1-2-22、162-9］
〻〻,※※［＃「※」は「二の字点」、第3水準1-2-22、169-7］
咖啡,※※［＃「珈琲」の「おうへん」が「くちへん」］
尩,※※［＃「（釡－金）／儿のにょうの形＋王」、第4水準2-8-14］
鸕,※※［＃「顱のへん＋鳥」、第3水準1-94-73］
𧘕𧘔,※※［＃前の「※」は「ころもへん＋上」、後の「※」は「ころもへん＋下」、272-4］
𧘕𧘔,※※［＃前の「※」は「ころもへん＋上」、後の「※」は「ころもへん＋下」、273-5］
